name,Company,Address,Link,Content,Update
MIS資訊人員,娃娃城股份有限公司,台北市內湖區瑞光路607號8樓  (內湖科技園區),http://www.104.com.tw/job/?jobno=5th3l&jobsource=n104bank1,1.建置管理與維護公司所有電腦系統。2.處理個人電腦軟硬體的故障問題。3.管理與維護公司網路和資料，並進行備份工作。4.執行公司資訊管理相關作業5.維護更新設計公司網頁。6.MIS相關經驗二年以上 或【資管.資工大學應屆畢業生】對專業有自信者。,2018-04-12
Internet程式設計師,蜂群電子商務股份有限公司,台北市內湖區陽光街321巷10號5樓,http://www.104.com.tw/job/?jobno=5v0vl&jobsource=n104bank1,1.Java系統開發、程式撰寫。 2.Java Web-based Application開發、測試與修改。 。 3.熟悉使用 Java、Servelt、JSP等J2EE WEB程式設計與開發。 4.熟悉使用 Maven、Spring、Grails 等framework 佳。 5.資料庫基本概念。 6.有耐心、學習及抗壓性高。 7.研發、創新、穩定性高、維護現有系統。 8.個性積極主動、樂觀、穩定性高、能配合公司規定。,2018-06-07
.Net程式設計師,三商家購_三商行股份有限公司,台北市中山區建國北路二段145號18樓,http://www.104.com.tw/job/?jobno=5jajj&jobsource=n104bank1,1.Web系統、資料交換等系統維運與開發。 2.技術學習與各項專案配合。,2018-06-11
【資安所】政府數位服務數據分析師CSTI18-023,資策會_財團法人資訊工業策進會,台北市全區    (依照公司規定分派),http://www.104.com.tw/job/?jobno=65cxh&jobsource=n104bank1,1.運用統計、人工智慧等工具，進行政府數據分析，提供精進建議。2.政府資料治理政策趨勢研究、大數據、人工智慧等技術應用於政策案例研究。3.發展政府資料分析模型。4.規劃與開發數位服務及資訊資源管理儀表板服務。,2018-05-16
Platform Developer,CatchPlay_英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,台北市內湖區瑞光路480號10樓,http://www.104.com.tw/job/?jobno=55ley&jobsource=n104bank1,"工作內容：1.伺服器端程式開發與維護2.單元測試3.開發技術研究與分享4.設計效能測試5.參與解決方案的規劃與討論，並依據問題採用適合的開發技術6.學習並導入適合的開發技術，促進團隊的技術提升與交流 工作條件:1.開發語言: PHP 開發經驗 5 年以上, Elixir/Golang 經驗加分 2.資料庫: MySQL DB 開發經驗, CouchDB/Redis/Riak 為加分3.作業系統: CentOS 7 操作經驗, 雲端主機(AWS EC2)管理經驗, 其他 Linux 為加分4.版本管理: Git, Bitbucket / GitLab Server5.網站伺服器: Nginx 設定, OpenResty/Nginx-lua 為加分6.其他經驗: Shell Script,Docker, Vagrant",2018-06-05
[KKFARM] PHP Developer,願境網訊股份有限公司_KKBOX,台北市南港區三重路19-3號一樓,http://www.104.com.tw/job/?jobno=58q0s&jobsource=n104bank1,- 開發與維護Soundscape發行平台後台系統。- Web programming- Server-side API design & programming- Various back-end system development關於Soundscape: https://www.cool3c.com/article/132357https://tw.appledaily.com/new/realtime/20180111/1276718/,2018-04-27
程式設計師-台北(A06),國際厚生數位科技股份有限公司,台北市中正區紹興北街5號8樓,http://www.104.com.tw/job/?jobno=4fdg9&jobsource=n104bank1,1. 熟C#以ASP.NET或JAVA開發及系統維護能力。2. 熟SQL SERVER 資料庫語法。3. 進行軟體之測試與修改。4. 具有良好溝通能力與團隊合作精神。,2018-05-24
cama cafe 資訊專員(IT PM),cama cafe_咖碼股份有限公司,台北市大安區安和路一段27號18樓,http://www.104.com.tw/job/?jobno=5zqz1&jobsource=n104bank1,1. 負責官網EC、行動App及POS整合系統開發專案 (如：前置規劃、流程分析、解決方案評估、系統分析、系統設計、資料驗證、系統測試、使用者測試等) 2. 了解、分析行銷、營運單位資訊化之需求，提出合適之解決方案，並管理委外廠商之開發及維護作業。  3. 協助各單位建立企業管理儀表板 4. 簡易軟硬體臨時維修支援。,2018-06-11
IT-Project Management Contractor (聘雇員工1年),野村證券投資信託股份有限公司,台北市信義區信義路五段7號30樓,http://www.104.com.tw/job/?jobno=65o3u&jobsource=n104bank1,-負責IT專案管理與執行，工作內容包含系統分析與設計、程式撰寫、整合測試、使用者測試之安排、以及需求規格之釐清與撰寫。-除專案執行外，亦須負責ＩＴ系統之日常維運。,2018-05-28
101MG-知名證券投信”IT-Project Management”54000~60000/月薪,萬寶華企業管理顧問股份有限公司,台北市信義區五段7號,http://www.104.com.tw/job/?jobno=67z4w&jobsource=n104bank1,(此工作錄取會先簽一年合約）工作內容-負責IT專案管理與執行，工作內容包含系統分析與設計、程式撰寫、整合測試、使用者測試之安排、以及需求規格之釐清與撰寫。 -除專案執行外，亦須負責ＩＴ系統之日常維運。,2018-06-11
115SH-【外商】急徵-IT-Project Management Contractor (聘雇員工1年),萬寶華企業管理顧問股份有限公司,台北市信義區信義區信義路五段,http://www.104.com.tw/job/?jobno=67zl1&jobsource=n104bank1,-負責IT專案管理與執行，工作內容包含系統分析與設計、程式撰寫、整合測試、使用者測試之安排、以及需求規格之釐清與撰寫。 -除專案執行外，亦須負責ＩＴ系統之日常維運。 ※ 具備５年以上資訊系統開發經驗※ 薪資$55000起(依經驗核),2018-06-11
D0732 Server MES主管(內湖),仁寶電腦工業股份有限公司,台北市內湖區瑞光路581號(114)  (內湖科技園區),http://www.104.com.tw/job/?jobno=66mn0&jobsource=n104bank1,"1. 規劃MES系統,制定主架構,資料庫結構,讓需求與MES連結控制.並可清楚知道管制條件,降低開發資源的浪費.2. 編寫MES系統,並修改規則以符合要求,依不同客戶的規則做不同的管控,3. 管理DBA,加強資料庫系統穩定度,及效能調教.4. 規劃智能工廠及工業4.0所需的技能及功能升級",2018-05-19
【台北/中山】格上汽車誠徵C#.net軟體設計師-21,汎亞人力資源管理顧問有限公司,台北市大安區和平東路2段295號10樓,http://www.104.com.tw/job/?jobno=59t8x&jobsource=n104bank1,"1. 熟Web應用開發及MS SQL資料庫應用及維護 2. 熟ASP.NET(C#.NET)等相關程式設計經驗 3. 可獨立作業, 個性主動積極, 協調溝通能力強. 4. 具APP (iso, android) 開發經驗者尤佳。 相關訊息可加Line詢問 LINE: @suw9284v",2018-06-06
程式設計師(電子商務),晶英國際股份有限公司,台北市內湖區瑞光路206號12樓  (內湖科技園區),http://www.104.com.tw/job/?jobno=4r8cs&jobsource=n104bank1,"1.具C#,PHP或其他程式語言及網站程式開發能力。2.熟悉MS VS Tool及相關程式開發工具。3.熟悉SQL, MySQL等資料庫開發及程序。4.熟悉Web Service, XML，有電商網站經驗尤佳。5.有RWD,APP開發經驗。6.主管交辦事項。",2018-06-11
資深PHP程式設計師,台灣谷嘉美有限公司,台北市大安區仁愛路四段85號14樓,http://www.104.com.tw/job/?jobno=5rbjx&jobsource=n104bank1,1. 網站管理介面系統與程式設計。2. 網站資料庫相關程式設計與維護管理。3. 網頁資料呈現程式設計4.具PHP及Web-based程式開發經驗者佳。 5.具LAMP或LNMP 開發經驗者佳。 6.有系統分析設計、資料庫規劃能力者佳。 7.認真負責，且希望在程式設計及網頁技術方面不斷精進,2018-06-06
總公司-資訊專員(ERP系統組),OK超商_來來超商股份有限公司,台北市信義區松德路97號地下一樓,http://www.104.com.tw/job/?jobno=5k6oq&jobsource=n104bank1,1. 負責依使用者需求進行系統建置，並遵循公司規定之標準進行程式開發。2. 負責解決使用者反應之系統異常問題，以維持現有系統正常運作。3. 負責公司系統排程的監控與異常排除，以維持公司系統排程運作正常。4. 負責新系統功能測試情境撰寫及單元測試，以確保資料正確性及符合需求內容。5. 負責程式效能調校，提升系統處理效率。6. 協助系統需求訪談及會議記錄。7. 配合敏捷式軟體開發，並與團隊成員間共同合作。8. 其它相關交辦事項。9. 熟MS SQL、.NET軟體設計者尤佳。,2018-06-11
"週休二日 行政助理【知名電腦商】 薪 NT 26,000~30,000",怡東人事顧問股份有限公司,台北市中山區北安路  (捷運-劍南路站 走路2分鐘),http://www.104.com.tw/job/?jobno=5l80b&jobsource=n104bank1,【工作內容】 相關電子零件的承認書整理  (包含環保資料整理，零件規格申請，部門內公共事務的文件整理) 【需求條件】具備電子電機相關的基礎知識 【派遣期間】 1年  (2017/8~2018/8) 【薪        資】26K~30K(可面議) 【員工享有】1. 依法給予  ●健保  ● 勞保  ●6％勞工退休金 2. 團保 3. 依法成立福委會4. 中秋精美禮盒5. 端午禮金/中秋禮金/春節購物金 6. 結婚禮金/生日禮金7. 年終線上祝福活動8. 依勞基法給予休假(滿半年3天，1年7天...特休)    家庭照顧假、男性同仁享陪產假、女性同仁生理假,2018-06-11
資訊部/會計系統開發人員,兆豐國際證券投資信託股份有限公司,台北市中正區,http://www.104.com.tw/job/?jobno=3zdmc&jobsource=n104bank1,1.具備系統分析能力 2.基金會計系統程式開發維護3.熟悉電腦設計語言VB.NET及資料庫SQL..等,2018-06-11
系統分析師/程式設計師,台北富邦商業銀行股份有限公司,台北市全區      (內湖科技園區)(依照公司規定分派),http://www.104.com.tw/job/?jobno=57yw6&jobsource=n104bank1,海外核心系統維護及相關開發，資料庫使用Oracle Database，需會PL/SQL，具銀行業務相關經驗尤佳。,2018-05-30
SA 系統分析師(內湖區),德義資訊股份有限公司,台北市內湖區,http://www.104.com.tw/job/?jobno=5uuni&jobsource=n104bank1,1. 需求訪談2. 撰寫設計SA/SD文件3. 熟Informatica pwc/ DataStage/ OBIEE/ SQL/ Oracle stored procedure4. 有銀行背景、資料倉儲背景尤佳,2018-06-11
Android程式設計師,偉欣資訊有限公司,台北市內湖區,http://www.104.com.tw/job/?jobno=5jlpr&jobsource=n104bank1,1.3-5年開發Android App經驗2.須熟悉資料庫語法(T-SQL )3.有較多UI開發經驗者尤佳,2018-06-11
Junior iOS App Developer,最最科技有限公司,台北市信義區信義路四段,http://www.104.com.tw/job/?jobno=65e6a&jobsource=n104bank1,"- 具備基礎演算法、資料結構觀念- 熟悉 MVC 架構- 了解 Git 操作- 具有熱忱, 良好溝通能力",2018-05-29
系統架構師,統一企業集團_統一資訊股份有限公司,台北市內湖區陽光街246號6樓  (內湖科技園區),http://www.104.com.tw/job/?jobno=64tsq&jobsource=n104bank1,1. 拜訪客戶進行需求訪談，針對客戶所提之需求及可承擔之成本，提出合適之infra架構規劃，包含硬體、作業系統、資料庫、網路等。2. 針對成立之專案負責專案管理，控管時程、協調人力、協助維運導入及資安檢測。3. 持續強化infra技術能力，以提供客戶更新更合適的架構規劃建議。,2018-06-05
資訊助理,財團法人雅文兒童聽語文教基金會,台北市內湖區洲子街60號4樓,http://www.104.com.tw/job/?jobno=67p88&jobsource=n104bank1,1.電腦系統效能維護與除錯2.各系統維護及異動資訊之記錄管理3.軟、硬體及其他系統周邊裝置的安裝及維修4.資訊/電話系統設備管理與服務5.資訊/影音檔案管理6.教學錄影及資料庫備份7.課務行政與總務支援,2018-06-07
